category,title,price,rating,review_count,availability,discount
electronics,"Apple 2022 MacBook Air Laptop with M2 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera; Midnight",799.0,4.5,589,1,227.58
electronics,"SanDisk 128GB Ultra microSDXC UHS-I Memory Card with Adapter - Up to 140MB/s, C10, U1, Full HD, A1, MicroSD Card - SDSQUAB-128G-GN6MA [New Version]",14.17,4.5,881,5,1.45
electronics,"HP 962XL Black High-yield Ink Cartridge | Works with HP OfficeJet 9010 Series, HP OfficeJet Pro 9010, 9020 Series | Eligible for Instant Ink | 3JA03AN",51.89,4.5,271,1,6.42
electronics,"Ailun Screen Protector for iPad 9th 8th 7th Generation (10.2 Inch, iPad 9/8/7, 2021&2020&2019) Tempered Glass/Apple Pencil Compatible [2 Pack]",7.98,4.5,894,10,1.0
electronics,Texas Instruments TI-Nspire CX II CAS Color Graphing Calculator with Student Software (PC/Mac),140.45,4.5,957,3,13.62
electronics,"HP 65 Black Ink Cartridge | Works with HP AMP 100 Series, HP DeskJet 2600, 3700 Series, HP ENVY 5000 Series | Eligible for Instant Ink | N9K02AN",17.89,4.5,731,10,3.18
electronics,"HP 902XL Black High-yield Ink Cartridge | Works with HP OfficeJet 6950, 6960 Series, HP OfficeJet Pro 6960, 6970 Series | Eligible for Instant Ink | T6M14AN",50.89,4.5,137,1,11.69
electronics,"SanDisk 2TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-2T00-G25",162.33,4.5,822,2,34.49
electronics,Apple USB-C to Lightning Cable (1 m) ​​​​​​​,15.99,4.5,506,6,3.95
electronics,"Logitech MX Master 3S - Wireless Performance Mouse, Ergo, 8K DPI, Track on Glass, Quiet Clicks, USB-C, Bluetooth, Windows, Linux, Chrome - Graphite - With Free Adobe Creative Cloud Subscription",99.99,4.5,262,1,28.84
electronics,iPhone Charger 3pack 10FT Apple MFi Certified Long Lightning Cable Fast Charging High Speed Data Sync USB Cable Compatible iPhone 14 13/12/11 Pro Max/XS MAX/XR/XS/X/8/7/Plus/6S (Grey White),7.98,4.5,173,9,1.88
electronics,Apple Lightning to 3.5 mm Headphone Jack Adapter,6.0,4.5,698,10,1.17
electronics,HP 910 / 910XL (3JB41AN) Ink Cartridges (Cyan Magenta Yellow Black) 4-Pack in Retail Packaging,84.89,4.5,107,1,23.1
electronics,"SHRRADOO Extra Large 52L Travel Laptop Backpack with USB Charging Port, College High School Backpack Airline Approved Business Work Bag Fit 17 Inch Laptops for Men Women,Black",29.99,4.5,951,1,3.37
electronics,"Stylus Pen for iPad, 13 mins Fast Charge Apple iPad Pencil with Palm Rejection, Tilt Sensitivity, Work for 2018-2024 iPad Air 3/4/5/M2, iPad Mini 5/6, iPad 6/7/8/9/10, iPad Pro 11""/12.9""/M4",19.99,4.5,121,9,5.0
electronics,"HP DeskJet 4155e Wireless Color Inkjet Printer, Print, scan, copy, Easy setup, Mobile printing, Best-for home, 3 months of Instant Ink included,white",59.99,4.5,715,3,15.79
electronics,"THE NORTH FACE Borealis Commuter Laptop Backpack, TNF Black/TNF Black-NPF, One Size",99.0,4.5,979,4,8.15
electronics,bmani Wireless Earbuds Bluetooth Headphones 48hrs Play Back Sport Earphones with LED Display Over-Ear Buds with Earhooks Built-in Mic Headset for Workout Black,39.99,4.5,932,3,6.64
electronics,Charger for iPhone 15 Charger Fast Charging Type C Charger USB C Charger Block iPad Pro Charger with 2 Pack 6FT Cable for i Phone 15/15 Plus/15 Pro/15 Pro Max/i Pad Pro/Mini/Air/Air4/AirPods/Samsung,9.9,4.5,268,9,1.59
electronics,"Duracell 2032 Lithium Battery. 8 Count Pack. Child Safety Features. Compatible with Apple AirTag, Key Fob, and other devices. CR2032 Battery Lithium Coin Battery. CR Lithium 3V Cell",9.98,4.5,527,7,2.15
electronics,"HP 206X Black High-yield Toner Cartridge | Works with HP Color LaserJet Pro M255, HP Color LaserJet Pro MFP M282, M283 Series | W2110X, Pack of 1, Black",109.89,4.5,574,4,17.5
electronics,"HP 67XL Tri-color High-yield Ink Cartridge | Works with HP DeskJet 1255, 2700, 4100 Series, HP ENVY 6000, 6400 Series | Eligible for Instant Ink | 3YM58AN",29.89,4.5,359,2,5.71
electronics,"Amazon Basics Dog and Puppy Pee Pads with Leak-Proof Quick-Dry Design for Potty Training, Heavy Duty Absorbency, X-Large, 28 x 34 Inches, Pack of 50, Blue & White",24.87,4.5,470,3,2.07
electronics,"Sony WH-1000XM5 The Best Wireless Noise Canceling Headphones with Auto Noise Canceling Optimizer, Crystal Clear Hands-Free Calling, and Alexa Voice Control, Black",298.0,4.5,268,2,71.34
electronics,"SUPVAN E10 Bluetooth Label Maker Machine with Tape, Continuous Waterproof Label, Versatile App with 35 Fonts and 1k+ Icons, Inkless Labeler for Home, Kitchen, School, Office Organization, Green",29.99,4.5,933,4,6.7
electronics,"Amazon eero 6+ mesh Wi-Fi router | 1.0 Gbps Ethernet | Coverage up to 4,500 sq. ft. | Connect 75+ devices | 3-Pack | 2022 release",239.99,4.5,650,4,26.83
mobiles,"Tile Slim 1-Pack. Thin Bluetooth Tracker, Wallet Finder and Item Locator for Wallet, Luggage Tags and More; Up to 250 ft. Range. Water-Resistant. Phone Finder. iOS and Android Compatible.",33.99,4.5,641,1,2.31
mobiles,"HP 414A Yellow Toner Cartridge | Works with HP Color LaserJet Enterprise M455dn, MFP M480f; HP Color LaserJet Pro M454 Series, HP Color LaserJet Pro MFP M479 Series | W2022A",126.89,4.5,711,4,28.67
mobiles,"uni SD Card Reader, High-Speed USB C to Micro SD Card Adapter USB 3.0 Dual Slots, Memory Card Reader for SD/Micro SD/SDHC/SDXC/MMC, Compatible with MacBook Pro/Air, Chromebook, Android Galaxy",8.49,4.5,232,9,1.02
mobiles,"Wireless Presenter, Hyperlink Volume Control Presentation Clicker RF 2.4GHz USB PowerPoint Clicker Presentation Remote Control Pointer Slide Advancer (Black)",15.99,4.5,673,5,3.65
mobiles,"Canon PG-243/ CL-244 Ink Multi pack, Compatible to TR4520, MX492, MG2520, MG2922, TS302 and TS202 Printers",29.0,4.5,534,3,7.45
mobiles,"15.6inch Portable Monitor,1080P USB-C HDMI Second External Monitor for Laptop,PC,Mac Phone,PS,Xbox,Swich,IPS Ultra-Thin Zero Frame Gaming Monitor/Premium Smart Cover",85.99,4.5,105,4,4.83
mobiles,"Zebra Pen Mildliner Double Ended Highlighter Set, Broad and Fine Point Tips, Assorted Ink Colors, 15-Pack",15.11,4.5,113,9,3.73
mobiles,"SHOKZ OpenRun - Open-Ear Bluetooth Bone Conduction Sport Headphones, Sweat Resistant Wireless Earphones for Workouts and Running, Built-in Mic, with Hair Band, Black",129.95,4.5,655,4,32.47
mobiles,Apple Lightning to USB Cable (1 m) ​​​​​​​,19.0,4.5,542,6,5.18
mobiles,"Bonsaii Paper Shredder for Home Use,6-Sheet Crosscut Paper and Credit Card Shredder for Home Office with Handle for Document,Mail,Staple,Clip-3.4 Gal Wastebasket(C237-B)",29.74,4.5,708,4,8.85
mobiles,"Sensyne 10'' Ring Light with 50'' Extendable Tripod Stand, LED Circle Lights with Phone Holder for Live Stream/Makeup/YouTube Video/TikTok, Compatible with All Phones",25.49,4.5,211,1,6.62
mobiles,"HP ENVY 6055e Wireless Color Inkjet Printer, Print, scan, copy, Easy setup, Mobile printing, Best-for-home, 3 months of Instant Ink included,white",79.99,4.5,23,3,12.42
mobiles,"Logitech G502 HERO High Performance Wired Gaming Mouse, HERO 25K Sensor, 25,600 DPI, RGB, Adjustable Weights, 11 Programmable Buttons, On-Board Memory, PC / Mac",42.22,4.5,415,3,9.61
mobiles,"iPhone 15 Car Carplay Cable, USB A to USB C Cable for iPhone 15, 15 Pro Max, 15 Plus, iPad 10th Gen, iPad Pro 12.9/11, iPad Air 5th/ 4th Gen,Mini 6th Gen Charger Cord, Car Charging Cable (3.3ft White)",8.99,4.5,456,5,0.84
mobiles,"Amazon Basics Stereo 2.0 Speakers for PC or Laptop, 3.5mm Aux input, USB-Powered, 1 Pair, Black",13.59,4.5,217,9,3.47
mobiles,"CHGeek Wireless Car Charger, 15W Fast Charging Auto Clamping Car Charger Phone Mount Phone Holder fit for iPhone 15 14 13 12 11 Pro Max Xs, Samsung Galaxy S24 Ultra S23 S22 S21, S20, S10+, Black",23.39,4.5,573,2,3.51
mobiles,"Sony S100F 2.0ch Soundbar with Bass Reflex Speaker, Integrated Tweeter and Bluetooth, (HTS100F), easy setup, compact, home office use with clear sound black",98.0,4.5,219,2,28.61
mobiles,"iPhone Charger Fast Charging,20W PD USB C Wall Charger 4 Pack with 6FT Fast Charging Cable - Fast Charger for iPhone 14/14 Pro Max/13/13 Pro/12/12 Pro/11/11 Pro/XS, iPad",20.99,4.5,690,5,2.46
mobiles,"HP 936 Black, Cyan, Magenta, Yellow Ink Cartridges (4-pack) | Works with OfficeJet 9120, OfficeJet Pro 9110, 9120, 9130, OfficeJet Pro Wide Format 9730 | Eligible for Instant Ink | 6C3Z5LN",122.89,4.5,423,2,22.07
electronics,"Ring Video Doorbell - 1080p HD video, improved motion detection, easy installation (2020 release) – Satin Nickel",59.99,4.5,890,1,16.87
electronics,"Roku Express 4K+ | Roku Streaming Device 4K/HDR, Roku Voice Remote, Free & Live TV",39.0,4.5,295,3,2.76
electronics,"Duracell Coppertop AAA Batteries with Power Boost Ingredients, 20 Count Pack Triple A Battery with Long-lasting Power, Alkaline AAA Battery for Household and Office Devices",13.99,4.5,438,10,1.2
electronics,"Roku Streaming Stick 4K | Portable Roku Streaming Device 4K/HDR/Dolby Vision, Roku Voice Remote, Free & Live TV",46.3,4.5,781,2,13.2
mobiles,"Energizer AA Batteries Double A Max Alkaline Battery, 24 Count",16.29,4.5,390,7,4.6
mobiles,"Brother P-Touch PT-D210 Label Maker Value Bundle Includes 4 Label Tapes, Easy-to-Use, Home and Office Organization, White",59.99,4.5,977,3,12.92
mobiles,LiCB 20 Pack LR44 AG13 357 303 SR44 Battery 1.5V Button Coin Cell Batteries,5.99,4.5,384,10,1.19
mobiles,"Bose QuietComfort Ultra Wireless Earbuds, Noise Cancelling Earbuds, Bluetooth Earbuds with Spatial Audio and World-Class Noise Cancellation, Black",249.0,4.5,417,2,71.72
electronics,"Apple EarPods Headphones with Lightning Connector, Wired Ear Buds for iPhone with Built-in Remote to Control Music, Phone Calls, and Volume",19.99,4.5,101,5,1.92
electronics,"Amazon Kindle Paperwhite (16 GB) – Now with a larger display, adjustable warm light, increased battery life, and faster page turns – Black",149.99,4.5,323,3,36.71
electronics,"Apple 20W USB-C Power Adapter - iPhone Charger with Fast Charging Capability, Type C Wall Charger",14.99,4.5,622,8,2.39
electronics,"Amazon Echo Dot (5th Gen, 2022 release) | With bigger vibrant sound, helpful routines and Alexa | Charcoal",29.99,4.5,592,3,4.65
electronics,"HP 67XL Black High-yield Ink Cartridge | Works with HP DeskJet 1255, 2700, 4100 Series, HP ENVY 6000, 6400 Series | Eligible for Instant Ink | One Size | 3YM57AN",28.89,4.5,725,2,2.24
electronics,"i.Phone Charger Fast Charging,[MFi Certified] 2Pack 20W Type C Fast Charger Block with 6FT USB C Charger Cable Compatible for i.Phone 14/13/12/11 Pro Max/11/Xs Max/XR/X,i.Pad,AirPods Pro",9.99,4.5,381,9,1.11
electronics,"Apple Pencil (2nd Generation): Pixel-Perfect Precision and Industry-Leading Low Latency, Perfect for Note-Taking, Drawing, and Signing documents. Attaches, Charges, and Pairs magnetically.",116.95,4.5,467,3,11.71
electronics,Texas Instruments TI-30XS MultiView Scientific Calculator,15.44,4.5,518,7,1.58
electronics,"6 Ft Surge Protector Power Strip - 8 Widely Outlets with 4 USB Ports, 3 Side Outlet Extender with 6 Feet Extension Cord, Flat Plug, Wall Mount, Desk USB Charging Station, ETL,White",12.98,4.5,673,10,2.62
electronics,"Bluetooth Speaker with HD Sound, Portable Wireless, IPX5 Waterproof, Up to 24H Playtime, TWS Pairing, BT5.3, for Home/Party/Outdoor/Beach, Electronic Gadgets, Birthday Gift (Black)",19.99,4.5,601,9,3.07
electronics,"Scotch Heavy Duty Shipping and Moving Packing Tape, Clear, Packing and Moving Supplies, 1.88 in. x 22.2 yd., 6 Tape Rolls with Dispensers",13.88,4.5,154,8,1.0
electronics,"JBL Vibe Beam - True Wireless JBL Deep Bass Sound Earbuds, Bluetooth 5.2, Water & Dust Resistant, Hands-free call with VoiceAware, Up to 32 hours of battery life (Black)",29.95,4.5,180,4,5.55
electronics,"Amazon Basics 1/3-Cut Tab, Assorted Positions File Folders, Letter Size, Manila - Pack of 100",13.48,4.5,800,8,1.4
electronics,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 20 Count Pack Double A Battery with Long-lasting Power, Alkaline AA Battery for Household and Office Devices",19.19,4.5,349,7,1.14
electronics,"Amazon Fire TV Stick Lite, free and live TV, Alexa Voice Remote Lite, smart home controls, HD streaming",19.99,4.5,695,5,2.14
electronics,"Scotch Thermal Laminating Pouches, For Use With Thermal Laminators, 8.9 x 11.4 Inches, Letter Size Sheets, 100 Count (Pack of 1)",15.98,4.5,783,6,1.24
electronics,"Fitbit Inspire 3 Health &-Fitness-Tracker with Stress Management, Workout Intensity, Sleep Tracking, 24/7 Heart Rate and more, Midnight Zen/Black One Size (S & L Bands Included)",79.95,4.5,602,2,10.17
electronics,"HP DeskJet 2855e Wireless All-in-One Color Inkjet Printer, Scanner, Copier, Best-for-home, 3 months of ink included (588S5A)",84.99,4.5,158,3,23.01
electronics,LiCB CR2032 3V Lithium Battery(10-Pack),5.99,4.5,137,5,0.63
electronics,"Roku Express | HD Roku Streaming Device with Standard Remote (no TV controls), Free & Live TV",28.49,4.5,973,1,6.96
electronics,"Apple AirPods Max Wireless Over-Ear Headphones, Active Noise Cancelling, Transparency Mode, Personalized Spatial Audio, Dolby Atmos, Bluetooth Headphones for iPhone – Space Gray",449.0,4.5,488,4,110.12
electronics,"Apple Pencil (1st Generation): Pixel-Perfect Precision and Industry-Leading Low Latency, Perfect for Note-Taking, Drawing, and Signing documents.",69.0,4.5,114,3,18.08
electronics,"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",23.58,4.5,303,2,3.37
electronics,INSIGNIA 32-inch Class F20 Series Smart HD 720p Fire TV with Alexa Voice Remote (NS-32F201NA23),74.99,4.5,719,3,8.68
electronics,"Apple Pencil Pro: Advanced Tools, Pixel-Perfect Precision, Tilt and Pressure Sensitivity, and Industry-Leading Low Latency for Note-Taking, Drawing, and Art. Attaches, Charges, and Pairs Magnetically",117.0,4.5,836,4,9.3
electronics,"Beats Studio Pro - Wireless Bluetooth Noise Cancelling Headphones - Personalized Spatial Audio, USB-C Lossless Audio, Apple & Android Compatibility, Up to 40 Hours Battery Life - Black",199.95,4.5,412,1,35.89
electronics,"TP-Link AC1200 WiFi Extender, 2024 Wirecutter Best WiFi Extender, 1.2Gbps home signal booster, Dual Band 5GHz/2.4GHz, Covers Up to 1500 Sq.ft and 30 Devices ,support Onemesh, One Ethernet Port (RE315)",22.99,4.5,139,1,6.18
electronics,"Anker USB C to USB C Cable, New Nylon USB C Charger Cable (6ft, 2Pack), Type C 60W(3A) for iPhone 15/15 Pro/15 Plus/15 Pro Max, iPad Mini 6/ Pro 2021, MacBook Pro 2020, Samsung Galaxy S23,Switch",11.99,4.5,175,7,2.54
electronics,"Wall Charger, Surge Protector, QINLIANF 5 Outlet Extender with 4 USB Charging Ports (4.8A Total) 3-Sided 1680J Power Strip Multi Plug Adapter Spaced for Home Travel Office (3U1C)",12.97,4.5,793,6,3.64
electronics,"Anker iPhone 15 Charger, Anker USB C Charger, 2-Pack 20W Dual Port USB Fast Wall Charger, USB C Charger Block for iPhone 15/15 Pro/15 Pro Max/iPad Pro/AirPods & More (2-Pack 5 ft USBC Cable Included)",18.99,4.5,680,8,5.35
electronics,"HP 910XL Black High-yield Ink Cartridge | Works with HP OfficeJet 8010, 8020 Series, HP OfficeJet Pro 8020, 8030 Series | Eligible for Instant Ink | 3YL65AN",46.89,4.5,308,4,9.81
electronics,"SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN",21.19,4.5,194,7,2.06
electronics,"Duracell 2032 Lithium Battery. 4 Count Pack. Child Safety Features. Compatible with Apple AirTag, Key Fob, and other devices. CR2032 Lithium 3V Cell. 2032 Battery, Lithium Coin Battery",4.99,4.5,57,6,0.32
electronics,"Sharpie Permanent Markers Bulk Set, Fine Tip Markers Set, Markers For Plastic, Metal, Wood, And More, Black, 36 Count",21.99,4.5,814,2,1.67
electronics,"HelloBaby Upgrade Baby Monitor, 5''Sreen with 30-Hour Battery, Pan-Tilt-Zoom Video Baby Monitor with Camera and Audio, Night Vision, VOX, 2-Way Talk, 8 Lullabies and 1000ft Range No WiFi",79.98,4.5,215,4,9.02
electronics,"Energizer Alkaline Power AAA Batteries 32 Count (Pack of 1), Long-Lasting Triple A Batteries",19.98,4.5,219,9,3.07
electronics,"Amazon Basics Micro SDXC Memory Card with Full Size Adapter, A2, U3, Read Speed up to 100 MB/s, 128 GB, Black",12.07,4.5,891,5,3.19
electronics,"Amazon Kindle – The lightest and most compact Kindle, with extended battery life, adjustable front light, and 16 GB storage – Black",99.99,4.5,769,3,24.59
electronics,"Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Black WH1000XM4",248.0,4.5,831,4,69.9
electronics,Wireless Charger iPhone Charging Station: 3 in 1 Charger Stand Multiple Devices for Apple - iPhone 15 14 Pro Max 13 12 11 - Watch 9 8 7 6 5 4 3 2 Se - Airpods 3 2 Pro,27.99,4.5,21,1,2.72
electronics,"Amazon Basics 8-Count 9 Volt Alkaline Performance All-Purpose Batteries, 5-Year Shelf Life, Packaging May Vary",11.39,4.5,374,9,2.55
electronics,"AMD Ryzen 7 7800X3D 8-Core, 16-Thread Desktop Processor",389.99,4.5,748,4,68.83
electronics,"Roku Ultra | The Ultimate Streaming Device 4K/HDR/Dolby Vision/Atmos, Rechargeable Roku Voice Remote Pro, Ethernet Port, Hands-Free Controls, Lost Remote Finder, Free & Live TV",99.0,4.5,89,2,10.57
electronics,for Magsafe Car Mount【20 Strong Magnets】Magnetic Phone Holder for Car Phone Holder Mount Dash【360° 】Phone Holders for Your Car Accessories Cell phone Car Mount For iPhone 15 14 13 12 Pro Max Plus Max,9.99,4.5,359,8,1.14
electronics,"ASUS Vivobook 15.6” FHD Laptop, AMD Ryzen 3 3250U, 8GB RAM, 128GB SSD, Windows 11 Home, Transparent Silver, M515DA-WS33",260.0,4.5,639,2,22.49
electronics,"Ailun Glass Screen Protector Compatible for iPhone 11 / iPhone XR [6.1 Inch], 3 Pack Tempered Glass",5.88,4.5,788,10,0.59
electronics,"Hammermill Printer Paper, 20 Lb Copy Paper, 8.5 x 11 - 3 Ream (1,500 Sheets) - 92 Bright, Made in the USA, 500 Count (pack of 3)",27.54,4.5,761,4,7.37
electronics,"Raycon Everyday Earbuds (2024 Edition) - Bluetooth True Wireless in-Ear Buds with 32 Hours Playtime, Multpoint Technology, Extreme Comfort, and Active Noise Cancellation (Carbon Black)",59.99,4.5,892,2,7.33
electronics,"Kids Headphones Wired Toddler Headphones with Microphone, Over-Ear Headphones, 85/94dB Volume-Limiting, 3.5mm Jack, Foldable On-Ear Design - Safe & Comfortable for Learning & Entertainment",12.99,4.5,740,8,1.03
electronics,"Charger for iPhone Charger Fast Charging 20W USB C Wall Charger with 6FT Super Fast Charger Cable Compatible with iPhone14/14 Pro Max/13/13Pro/12/12 Pro/11,iPad",7.82,4.5,597,9,1.23
electronics,"Beats Solo 4 - Wireless Bluetooth On-Ear Headphones, Apple & Android Compatible, Up to 50 Hours of Battery Life - Matte Black",149.95,4.5,201,4,36.09
electronics,"Ring Video Doorbell Wired | Use Two-Way Talk, advanced motion detection, HD camera and real-time alerts to monitor your front door (wiring required)",49.99,4.5,813,3,7.31
electronics,"SAMSUNG T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gaming, Students, Professionals, MU-PC1T0T/AM, Gray",98.61,4.5,577,1,7.31
electronics,"SABANI Portable Charger 35000mAh Power Bank - Portable Battery with 4 Built in Cables, 22.5W Fast Charging Battery Pack Compatible with iPhone 15 14 13 Samsung Android Cell Phone etc (1 Pack, Black)",29.99,4.5,865,1,4.34
electronics,"Soundcore Sleep A20 by Anker Sleep Earbuds, Noise Blocking Sleep Headphones, Small Design for Side Sleepers, 80H Playtime, Stream Content via Bluetooth 5.3, Sleep Monitor, Personal Alarm",119.99,4.5,698,2,29.62
electronics,"HP 64 Black Ink Cartridge | Works with HP ENVY Inspire 7950e; ENVY Photo 6200, 7100, 7800; Tango Series | Eligible for Instant Ink | N9J90AN",20.89,4.5,214,8,1.43
